row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol,entrez
ENSG00000147854,4.41964109599216,-0.949420683426175,0.11372151920865,-8.34864579749616,6.90500716891082e-17,7.0294950824868e-16,UHRF2,115426
ENSG00000147862,23.2638032809955,-1.47479011413843,0.143359157035855,-10.2873799248804,8.03325318840856e-25,1.46637207747325e-23,NFIB,4781
ENSG00000147872,31.4650638551975,-0.280746191821291,0.152598858122395,-1.83976600661135,0.0658025981321224,0.112852483086654,PLIN2,123
ENSG00000147874,1.42469448652963,-0.205977038594821,0.0809423780026938,-2.54473668401447,0.0109360170030607,0.0232087863479075,HAUS6,54801
ENSG00000147883,1.07816663659993,0.0123593693080112,0.0815609928505312,0.151535297402043,0.879553469017123,NA,CDKN2B,1030
ENSG00000147894,2.50110530243437,0.631233434137707,0.105565979684457,5.97951571163834,2.23801976344105e-09,1.13870445563881e-08,C9orf72,203228
ENSG00000147905,1.55453468463667,0.079220308570463,0.0828500906827965,0.95618855595185,0.338976980650365,0.456859004481264,ZCCHC7,84186
ENSG00000147912,1.07624240163262,0.0361381247289051,0.0818114165955517,0.441724715604913,0.658688422432522,NA,FBXO10,26267
ENSG00000147955,1.41061905935848,-0.676524745421764,0.0858035628773878,-7.88457638278388,3.15604312857209e-15,2.8042371445342e-14,SIGMAR1,10280
ENSG00000147996,2.02908182350847,-0.811690853186368,0.0915095326410388,-8.87001419153083,7.31365816313478e-19,8.65604752628019e-18,CBWD5,55871
ENSG00000147996,2.02908182350847,-0.811690853186368,0.0915095326410388,-8.87001419153083,7.31365816313478e-19,8.65604752628019e-18,CBWD5,220869
ENSG00000147996,2.02908182350847,-0.811690853186368,0.0915095326410388,-8.87001419153083,7.31365816313478e-19,8.65604752628019e-18,CBWD5,445571
ENSG00000147996,2.02908182350847,-0.811690853186368,0.0915095326410388,-8.87001419153083,7.31365816313478e-19,8.65604752628019e-18,CBWD5,644019
ENSG00000147996,2.02908182350847,-0.811690853186368,0.0915095326410388,-8.87001419153083,7.31365816313478e-19,8.65604752628019e-18,CBWD5,101060578
ENSG00000148019,1.10730810246937,0.0632206430159183,0.0811444378742403,0.779112465033022,0.43591346798135,0.557586104784418,CEP78,84131
ENSG00000148057,1.07411027660498,0.00345621244280435,0.0816623158851009,0.0423232234518949,0.966241032233072,NA,IDNK,414328
ENSG00000148090,1.16159004864765,0.0235708754180227,0.0787882046130237,0.299167566183206,0.76481219506951,0.847344876246443,AUH,549
ENSG00000148110,3.10795358474291,-0.886156359438621,0.103563121146457,-8.5566787639148,1.1616564556639e-17,1.25671052911751e-16,HIATL1,84641
ENSG00000148120,22.3952087538815,-0.891215520243463,0.143285673515981,-6.21985086418331,4.97627645356388e-10,2.72845497093268e-09,C9orf3,84909
ENSG00000148143,3.97181401683883,0.479154663859319,0.120270329174337,3.98398064716998,6.77703941263535e-05,0.000206541599652675,ZNF462,58499
ENSG00000148153,1.46631607361947,-0.543447661593185,0.0799294017771323,-6.79909582094063,1.05277781357095e-11,6.77049872229447e-11,INIP,58493
ENSG00000148154,8.98634222726461,0.297060211672682,0.131733935560787,2.25500141939969,0.0241332396889505,0.0470592332420975,UGCG,7357
ENSG00000148158,1.21808962437304,-0.375882136606775,0.0814945225011284,-4.612360746105,3.98121258656449e-06,1.42587352981758e-05,SNX30,401548
ENSG00000148175,101.341372536442,-0.486802475471868,0.165139145862443,-2.94783210201029,0.00320010817065951,0.0075690168593168,STOM,2040
ENSG00000148180,68.803071299593,-0.929184137869813,0.147152618731182,-6.31442475085843,2.71168225669835e-10,1.52622116394704e-09,GSN,2934
ENSG00000148187,3.16319254108168,0.000608113624144384,0.112413851091291,0.0054095969334823,0.995683787178039,0.998200601837826,MRRF,92399
ENSG00000148200,1.29783045941498,-0.0302999483797603,0.0842212599410942,-0.359766030583639,0.719022108223508,0.812267954716984,NR6A1,2649
ENSG00000148218,1.09208262838662,-0.0410697314991531,0.0807410876672881,-0.508659626538475,0.61099082642328,NA,ALAD,210
ENSG00000148229,3.34150375262239,-0.0241481481642649,0.103576545433285,-0.233143015759481,0.815650353351492,0.884056765244298,POLE3,54107
ENSG00000148248,8.70311650907552,-0.684379855988908,0.114451492753659,-5.9796498894247,2.23617715963811e-09,1.13824620038193e-08,SURF4,6836
ENSG00000148288,1.06295322899762,0.019619697723844,0.0821738710367145,0.238758348320698,0.811292969434605,NA,GBGT1,26301
ENSG00000148290,1.51116354313922,0.037053960107466,0.0857207758369285,0.432263471086121,0.665549933167958,0.769986155328062,SURF1,6834
ENSG00000148291,1.31944397183511,0.0111143490876096,0.0783603726434528,0.14183634805032,0.887209272705042,0.931401229634271,SURF2,6835
ENSG00000148296,1.50443918559255,-0.0436462612004759,0.0792648061023904,-0.550638591660664,0.581881448344414,0.695770376191757,SURF6,6838
ENSG00000148297,1.18592287293222,0.122254987855278,0.0811978904123665,1.50564241551599,0.132158993797455,0.207538568037485,MED22,6837
ENSG00000148300,1.36765198731676,-0.301451883414383,0.0752086494239062,-4.0082076426513,6.11813170710285e-05,0.000187977379986348,REXO4,57109
ENSG00000148303,174.248293369495,-0.303550622961353,0.114817704619367,-2.64376146490347,0.00819904139099966,0.0178485347088524,RPL7A,6130
ENSG00000148308,1.31110963048678,-0.268859117841316,0.0750645097412539,-3.58170750422629,0.000341355852196263,0.000944787933563821,GTF3C5,9328
ENSG00000148331,1.78740759335728,-0.630815618747473,0.0903474200949164,-6.98210992726473,2.90779455040993e-12,1.97403310939065e-11,ASB6,140459
ENSG00000148334,1.79383583507626,0.426962252756278,0.0920643251250198,4.63765147006161,3.52390350283253e-06,1.26847929485339e-05,PTGES2,80142
ENSG00000148335,2.82461739755854,-0.588811295197396,0.100431706245705,-5.86280286582879,4.55118437601585e-09,2.24383973887293e-08,NTMT1,28989
ENSG00000148337,1.66135094110945,0.379293222626022,0.0895600439865497,4.23507186623295,2.28478623240107e-05,7.46400563188282e-05,CIZ1,25792
ENSG00000148339,1.88034493204943,0.344043728491687,0.0911306076447358,3.77528184419564,0.000159826848594321,0.000463041869674844,SLC25A25,114789
ENSG00000148341,1.15734849244785,-0.0479139845151603,0.0784590103505726,-0.610688107090183,0.541406080913612,0.65878069497131,SH3GLB2,56904
ENSG00000148343,1.19819016362795,0.146902465454108,0.0819448674990531,1.79269879783264,0.0730210988627945,0.123583607655183,FAM73B,84895
ENSG00000148344,1.26887203273448,-0.0741026065983861,0.0756228555899265,-0.979896963957774,0.327136981769395,0.443685264280735,PTGES,9536
ENSG00000148346,1.09489347147774,0.0177573714730109,0.0810173613512776,0.219179829814722,0.826509966969108,0.891904486591775,LCN2,3934
ENSG00000148358,2.12255645549056,-0.218783001109497,0.0966029347002574,-2.2647655766188,0.0235270688957259,0.0460034143262058,GPR107,57720
ENSG00000148362,1.61821069452544,-0.288153148630363,0.0818844930220951,-3.5190197557016,0.000433144452165317,0.0011807167967439,C9orf142,286257
ENSG00000148384,1.18376638976595,-0.106553186887046,0.0775006403537181,-1.37486847077302,0.169172225677013,0.257109442218718,INPP5E,56623
ENSG00000148396,4.3634197782245,-1.51763192670131,0.114597541729905,-13.2431455665796,4.94341911944322e-40,2.85819505451444e-38,SEC16A,9919
ENSG00000148399,1.33162654346343,0.153075390213961,0.0820399563761184,1.86586386653079,0.0620604140929394,0.107364072140169,DPH7,92715
ENSG00000148400,9.63985355700216,-0.902597358144395,0.133689505629438,-6.75144510329946,1.46379772361383e-11,9.29019521646506e-11,NOTCH1,4851
ENSG00000148411,2.2036349949979,-1.03633780819503,0.092001897539946,-11.2643090621589,1.96890228595357e-29,5.09469276733682e-28,NACC2,138151
ENSG00000148426,1.40412336285526,0.0764387203011433,0.0805679380741576,0.948748622942123,0.342748477900176,0.460689673802543,PROSER2,254427
ENSG00000148429,1.35640206496142,0.13785783313904,0.0816782919966968,1.6878148375656,0.0914467784516138,0.150532046764742,USP6NL,9712
ENSG00000148444,1.32522794430438,-0.332306496099092,0.0788668234135643,-4.21351439954076,2.51427549846268e-05,8.15418817053759e-05,COMMD3,23412
ENSG00000148450,1.15742486951636,-0.0796506623294505,0.0783291525445305,-1.0168712381277,0.309214687406711,0.423981650133064,MSRB2,22921
ENSG00000148459,1.11754617753915,-0.0506875834795499,0.0802566422999783,-0.63156870293792,0.527668742722204,0.64544479067265,PDSS1,23590
ENSG00000148468,1.7073599566001,0.0713657667953042,0.0907194485811023,0.786664468440898,0.43147830913384,0.553090472851737,FAM171A1,221061
ENSG00000148481,1.21065447035383,0.0514080015638559,0.0800005428486655,0.642595659145748,0.520486500482355,0.63911786117557,FAM188A,80013
ENSG00000148484,6.94000926713218,-0.56355436119807,0.12195527147019,-4.62099222447978,3.81909090477975e-06,1.3710604424646e-05,RSU1,6251
ENSG00000148498,1.21723771402023,-0.260154697018078,0.0784553814819359,-3.31595732636871,0.000913297735569902,0.00236881086856122,PARD3,56288
ENSG00000148516,44.604896827086,-0.892335623036525,0.147055379542308,-6.06802434439196,1.29493280671684e-09,6.7769458797602e-09,ZEB1,6935
ENSG00000148572,2.64194682444962,-0.0695568441198903,0.101748263661543,-0.683617013370028,0.494217038527593,0.614541952414842,NRBF2,29982
ENSG00000148606,1.31172693803793,0.270581671525755,0.0850464945842136,3.18157347752673,0.00146477361498415,0.0036707433354352,POLR3A,11128
ENSG00000148634,2.58466590957536,-0.268145435138577,0.0947595369511592,-2.82974615290473,0.00465849493091272,0.0106980715973298,HERC4,26091
ENSG00000148655,1.14806117991089,-0.0664414916967522,0.0790254331048321,-0.840760867562896,0.400481913837796,0.521152643421918,C10orf11,83938
ENSG00000148660,1.34962158200609,-0.161159095877518,0.0810671310155799,-1.98797088115214,0.0468149105199763,0.0841334650416916,CAMK2G,818
ENSG00000148671,5.64250566787308,-0.241808544660036,0.0748857051573816,-3.22903475572334,0.00124208798549373,0.00314926378865007,ADIRF,10974
ENSG00000148672,5.64220641264001,-0.9808264167712,0.117247893440695,-8.36540758207575,5.99074717676741e-17,6.15304036619466e-16,GLUD1,2746
ENSG00000148688,1.54485863331723,-0.75204653257389,0.0838449790982676,-8.96948798439654,2.97895960301575e-19,3.62880522609297e-18,RPP30,10556
ENSG00000148690,1.81379963211441,-0.0512306868221644,0.0902288991069071,-0.567785790686241,0.570180429389352,0.684989212566784,FRA10AC1,118924
ENSG00000148700,3.59571156710171,-0.31506463907697,0.108836184503462,-2.89485193287852,0.00379337418203789,0.00885353422766441,ADD3,120
ENSG00000148719,1.63795913305244,0.349733694048357,0.0861735059707122,4.0584828261162,4.9392565116043e-05,0.000153790197593987,DNAJB12,54788
ENSG00000148730,3.22111792102584,0.298408593870263,0.107189469993484,2.78393571577882,0.00537036768181891,0.0121441662584008,EIF4EBP2,1979
ENSG00000148737,5.39506897966641,-1.26114304315983,0.113026632545626,-11.1579281338913,6.55002591231139e-29,1.62193674435186e-27,TCF7L2,6934
ENSG00000148803,1.09333162592647,0.0277330478864039,0.0810973390585623,0.341972353326873,0.73237169816231,NA,FUOM,282969
ENSG00000148824,2.77367163219774,-1.45396044588752,0.108382335699862,-13.4151052982831,4.9323204903831e-41,3.02549039623296e-39,MTG1,92170
ENSG00000148834,33.2117946632603,-0.813197648087411,0.148609394659111,-5.47204737596014,4.44865860621784e-08,1.98221204268202e-07,GSTO1,9446
ENSG00000148835,1.14843476511011,-0.00298414146852644,0.0790021055182918,-0.0377729359103664,0.969868722982241,0.982989465202009,TAF5,6877
ENSG00000148840,5.04085165914039,-0.430427572834285,0.125916230743329,-3.41836449751804,0.00062998677694909,0.00167681943009974,PPRC1,23082
ENSG00000148841,31.6474291468891,-1.07403710965037,0.147386633725399,-7.28720836145458,3.16443320697028e-13,2.35606967794386e-12,ITPRIP,85450
ENSG00000148842,1.13831702482875,-0.209331234917625,0.0802548568981125,-2.60833104697179,0.00909849144649422,0.0196507901053505,CNNM2,54805
ENSG00000148843,1.89905289607636,-0.132073424892477,0.0919376723205922,-1.43655393440818,0.150844780816067,0.233274677678699,PDCD11,22984
ENSG00000148908,1.34682422428441,-0.0644172616317992,0.0730072315874354,-0.882340834341203,0.377592520535929,0.497419384951071,RGS10,6001
ENSG00000148925,4.32310342356342,0.283321414645791,0.119556852821328,2.36976307053852,0.0177994874100394,0.0358780660321796,BTBD10,84280
ENSG00000148926,12.9340652215704,-1.04317915494323,0.146666945174861,-7.11257164113918,1.13900377049392e-12,8.0114793729037e-12,ADM,133
ENSG00000148943,1.85343660166078,-0.208750150614491,0.0877327023792186,-2.3793881295504,0.0173414058702925,0.0350423994208386,LIN7C,55327
ENSG00000148985,1.10350777889531,-0.042859599240338,0.0804065730939628,-0.533036014235459,0.594008650383241,0.707331546238775,PGAP2,27315
ENSG00000149016,1.38995634899486,-0.0634733691897626,0.081635639003103,-0.777520332600691,0.436851843254016,0.558456779998162,TUT1,64852
ENSG00000149021,1.06051253978621,0.0188358784058278,0.0822602505122745,0.228979103376512,0.818885157762516,NA,SCGB1A1,7356
ENSG00000149054,1.06209626172311,0.0132015823001212,0.0821651905418758,0.160671230883265,0.872352349432607,NA,ZNF215,7762
ENSG00000149084,2.55608382644652,-0.35044735097505,0.0980222637241771,-3.57518116456857,0.00034998546116718,0.000967121955807043,HSD17B12,51144
ENSG00000149089,1.33346985671187,-0.255365276246915,0.0767048024298627,-3.32919541094465,0.000870972722347358,0.00226779452205246,APIP,51074
ENSG00000149091,1.92843109666333,-0.504280897784767,0.0837399170454783,-6.02198945947005,1.72286117546223e-09,8.88563996768483e-09,DGKZ,8525
ENSG00000149100,19.4195734067762,-1.66985248385306,0.139992741279003,-11.9281361918978,8.44429661630064e-33,2.72836578372665e-31,EIF3M,10480
ENSG00000149115,4.88427996255917,-0.260932870334889,0.115814917308018,-2.25301607426719,0.0242581354715571,0.0472265682355882,TNKS1BP1,85456
ENSG00000149131,25.4167591155808,-0.027644878775838,0.157823160768093,-0.175163636574607,0.860951056348275,0.915579738177642,SERPING1,710
ENSG00000149136,6.30700882106444,-0.565575382396167,0.118015244239314,-4.79239259336089,1.6480400535313e-06,6.20079086462102e-06,SSRP1,6749
ENSG00000149150,1.21690472600099,-0.366137541524589,0.0811148852772841,-4.51381445308072,6.3671927575984e-06,2.2282408712082e-05,SLC43A1,8501
ENSG00000149177,1.17118338100921,0.124953053995836,0.0824233946737008,1.5159901444305,0.129521844504107,0.203900725506466,PTPRJ,5795
ENSG00000149179,1.43621390667619,0.192348103159448,0.0899037754669471,2.13948860501597,0.0323961178061857,0.0610153814791066,C11orf49,79096
ENSG00000149182,1.51387637948847,-0.75307933916784,0.0843412142167613,-8.92896013131121,4.3003180592671e-19,5.16551127516736e-18,ARFGAP2,84364
ENSG00000149187,7.30049530077828,-0.594639860260369,0.119873512159649,-4.96056092415497,7.02899108861594e-07,2.75773793229984e-06,CELF1,10658
ENSG00000149196,2.56551791032152,0.00350150316093748,0.101545693683374,0.0344820448206831,0.972492759991048,0.984551148771098,C11orf73,51501
ENSG00000149212,1.26217826363296,-0.349566568560837,0.0802863015007715,-4.3540001473038,1.33675616140815e-05,4.4895390368138e-05,SESN3,143686
ENSG00000149218,1.95954676781463,-0.868682983105272,0.0958577420580487,-9.06220994209547,1.27833862649042e-19,1.58597987294766e-18,ENDOD1,23052
ENSG00000149231,11.4139955048536,-0.0642865726750183,0.129619014603456,-0.49596560251357,0.619918679771933,0.730527044568817,CCDC82,79780
ENSG00000149257,11.5760514982848,-0.882559490503352,0.111472413400135,-7.91729059758817,2.42741961425602e-15,2.17442095023497e-14,SERPINH1,871
ENSG00000149262,1.17234795161763,-0.0560526201545594,0.0788379134671827,-0.710985586622508,0.477093167533726,0.597367509737597,INTS4,92105
ENSG00000149269,1.55072231932469,-0.69477259664171,0.088050450452245,-7.89061944684231,3.00690261147039e-15,2.67960259269972e-14,PAK1,5058
ENSG00000149273,286.337878855753,-0.693466896240849,0.126881759091374,-5.46545777113199,4.61713703427099e-08,2.0534959117457e-07,RPS3,6188
ENSG00000149289,3.69114151780987,0.144230901837536,0.0974327066927231,1.48031299481808,0.138789736894364,0.216477989435894,ZC3H12C,85463
ENSG00000149292,1.08822211200706,0.0335437768259429,0.0815129200397481,0.411514847089099,0.680695056718033,NA,TTC12,54970
ENSG00000149308,3.74208799682598,-0.935158828858729,0.110925115347433,-8.43054186538077,3.44068262882909e-17,3.58733467530378e-16,NPAT,4863
ENSG00000149311,1.27383336042162,-0.120389980503028,0.0780506257421701,-1.54246015785601,0.12296181261226,0.19474056928002,ATM,472
ENSG00000149313,1.49891169269629,-0.347017237817111,0.084726175641798,-4.09575004641088,4.20803761127388e-05,0.000131974893575483,AASDHPPT,60496
ENSG00000149328,1.06688837228915,0.0285806979146,0.0820788048330648,0.348210454242464,0.727682137155295,NA,GLB1L2,89944
ENSG00000149357,3.26236876918827,-0.0386033660902201,0.0993368663909221,-0.388610668855847,0.697564173349239,0.794998158139413,LAMTOR1,55004
ENSG00000149380,1.31961040872901,0.416140254519813,0.0882753647615193,4.71411537798839,2.42763085739114e-06,8.94647492550003e-06,P4HA3,283208
ENSG00000149418,1.11038269864662,0.123289204429366,0.0827765139879163,1.48942252445378,0.136376140874776,0.213218952818061,ST14,6768
ENSG00000149428,3.4514386324877,-0.939815436599081,0.089887291688145,-10.4554872991354,1.38286072150518e-25,2.68657378756729e-24,HYOU1,10525
ENSG00000149474,1.15557434164228,-0.246112819318625,0.0819234806975431,-3.0041792319257,0.00266298397759296,0.00639370124880455,CSRP2BP,57325
ENSG00000149476,1.44583029600875,-0.879551079207034,0.0894784356233862,-9.82975476805445,8.38226396378034e-23,1.3362965400834e-21,DAK,26007
ENSG00000149480,1.97289574284307,-0.948737709985824,0.0816326314006143,-11.6220400311472,3.18440287854184e-31,9.40839226999991e-30,MTA2,9219
ENSG00000149483,1.17464379736029,-0.0321144933859243,0.0779600187159393,-0.411935424270984,0.680386755323552,0.780722965656614,TMEM138,51524
ENSG00000149485,1.13624990619718,-0.111698963089327,0.0792660537877154,-1.4091651817116,0.158786330659962,0.243839626343244,FADS1,3992
ENSG00000149489,1.11149115133149,-0.0384647878873743,0.0801727667990452,-0.479773736433309,0.631388289884086,0.740315941680506,ROM1,6094
ENSG00000149499,1.52954663715108,-0.582986468426451,0.0797165248929971,-7.31324489130691,2.60767135833733e-13,1.9669850620567e-12,EML3,256364
ENSG00000149531,1.30553148969614,0.149350792296476,0.0847925935925298,1.76136601050536,0.0781764740404251,0.131112275809915,FRG1B,NA
ENSG00000149532,2.65748887859441,-0.604999910153901,0.0980776297040989,-6.16858209134123,6.89050742926983e-10,3.7272048775447e-09,CPSF7,79869
ENSG00000149541,1.96032437283025,0.435806363199732,0.091252762301345,4.77581557214195,1.78980371793307e-06,6.69389914190753e-06,B3GAT3,26229
ENSG00000149547,7.99928524703328,-1.71621700524584,0.126659982153652,-13.5497966766164,7.94499013141494e-42,5.18958166205503e-40,EI24,9538
ENSG00000149548,1.06533978166415,0.0250063222578817,0.0821163936755043,0.304522899004773,0.760729549743446,NA,CCDC15,80071
ENSG00000149554,1.1214960104603,-0.102339837176775,0.0800183615390463,-1.27895442006565,0.200913107111903,0.29665615668869,CHEK1,1111
ENSG00000149557,1.08197830649679,-0.014951997763166,0.0812744410064875,-0.183969247625738,0.854037579971129,NA,FEZ1,9638
ENSG00000149564,164.642615307769,-0.62624777586949,0.167134150603635,-3.74697674656964,0.000178978670437598,0.00051424177225757,ESAM,90952
ENSG00000149573,1.47214539278173,-0.301202512299308,0.0807359976807569,-3.73070898919602,0.000190941677134495,0.000546374432037234,MPZL2,10205
ENSG00000149582,1.11009521186844,0.108509838403788,0.0822285634102025,1.3196124789689,0.186964434309994,0.279233496996907,TMEM25,84866
ENSG00000149591,3.63330753508474,-1.0310082936544,0.10529570512755,-9.79155125468305,1.2240333645387e-22,1.92093755546567e-21,TAGLN,6876
ENSG00000149599,1.07564642265751,0.00701811642288582,0.0816165892953841,0.0859888471629963,0.93147528306144,NA,DUSP15,128853
ENSG00000149600,1.53045561507596,-0.0919775896792367,0.0846030394355034,-1.08716649298818,0.276963236051081,0.387229404655936,COMMD7,149951
ENSG00000149636,1.13288187891346,-0.135587158620581,0.0795860957550563,-1.7036538522744,0.0884457743015073,0.146187763186898,DSN1,79980
ENSG00000149639,1.36164426728803,-0.232050929324047,0.081562519788929,-2.84506817499702,0.00444019185929279,0.0102336979644658,SOGA1,140710
ENSG00000149646,1.16681470377495,0.0139586733809635,0.0786987967491206,0.177368320197595,0.859219089584379,0.914301116461574,CNBD2,140894
ENSG00000149657,1.21137309361223,-0.176138574399347,0.0770924167128006,-2.28477173125253,0.0223262160522056,0.0439182801196245,LSM14B,149986
ENSG00000149658,2.45142078989262,-0.693630182522628,0.092024916594793,-7.5374171277638,4.79371075222374e-14,3.86181338199145e-13,YTHDF1,54915
ENSG00000149716,1.12027836821824,-0.0107137587556204,0.0798980976085748,-0.134092789143838,0.893329201577659,0.935806040524301,ORAOV1,220064
ENSG00000149743,1.23610631130152,-0.0543300699691349,0.0819185849238485,-0.663220318315315,0.50718946033711,0.626546456625807,TRPT1,83707
ENSG00000149761,1.23875666181774,-0.093582276941596,0.0759163977927069,-1.23270175696595,0.217687056097458,0.317658541949244,NUDT22,84304
ENSG00000149781,1.12117021392257,-0.085156119482106,0.0795284609129414,-1.07076282508881,0.28427608610705,0.39575947287069,FERMT3,83706
ENSG00000149782,1.30708976176278,-0.338232592057353,0.0774429929873788,-4.36750413446024,1.2567441818464e-05,4.23375988107942e-05,PLCB3,5331
ENSG00000149792,1.40065640836504,-0.369608853924474,0.0796343277686438,-4.64132572322672,3.46180925090694e-06,1.24724218807273e-05,MRPL49,740
ENSG00000149798,2.64393585747883,0.0245837681064419,0.111115287176466,0.221245597533303,0.82490120713562,0.890762936554106,CDC42EP2,10435
ENSG00000149806,94.0256277805876,-0.358604759533159,0.10504905636581,-3.41368853694791,0.000640897975744325,0.00170323535053759,FAU,2197
ENSG00000149809,1.06683582077608,0.0101902373839249,0.0819650401714153,0.124324191906864,0.901058593522698,NA,TM7SF2,7108
ENSG00000149823,3.19768150859815,-0.0039217140080039,0.101169791787066,-0.0387636856687223,0.969078797698946,0.982576622872467,VPS51,738
ENSG00000149923,34.0701148258308,-0.910389597842742,0.151655899090933,-6.00299495964131,1.93710634211474e-09,9.95237799239563e-09,PPP4C,5531
ENSG00000149925,19.3299292687119,-0.415995965836244,0.144054485919707,-2.88776821617421,0.00387985659444381,0.00903008225871706,ALDOA,226
ENSG00000149929,1.17676202851121,0.0922292984454192,0.0798983991473567,1.15433224482158,0.248363981640573,0.354420211873486,HIRIP3,8479
ENSG00000149930,2.6877271635759,-0.963289971271082,0.0870758602864284,-11.0626523597059,1.9038293212667e-28,4.56465744408468e-27,TAOK2,9344
ENSG00000149932,5.79677231171898,-1.23337170728251,0.116023801061613,-10.6303335694677,2.15340880292841e-26,4.38077305969476e-25,TMEM219,124446
ENSG00000149968,1.95714204338233,-0.199644449720976,0.065641819895672,-3.04142161259822,0.00235463866584715,0.00569866886402904,MMP3,4314
ENSG00000150048,11.6400270833447,-1.77412913927888,0.13785742731919,-12.8693039887588,6.7003197355377e-38,3.2386665473695e-36,CLEC1A,51267
ENSG00000150054,1.07888201672197,0.00960361971356694,0.0815145308730473,0.117814819158119,0.906214387336807,NA,MPP7,143098
ENSG00000150093,35.7577525810568,-0.628142991023014,0.118207394195076,-5.3139060826127,1.07299935262555e-07,4.60444750608209e-07,ITGB1,3688
ENSG00000150316,4.42694298095156,-1.67093368935412,0.108601869828541,-15.385864828959,2.03637340765463e-53,3.35734796937542e-51,CWC15,51503
ENSG00000150347,32.1269952571186,-0.568177896832786,0.14683246952985,-3.86956576193306,0.000109029370539835,0.000323315561620457,ARID5B,84159
ENSG00000150401,1.33615511748645,-0.518478266362759,0.0823034958557836,-6.29958984088917,2.98434285892132e-10,1.67500228087344e-09,DCUN1D2,55208
ENSG00000150403,3.02104902756679,-0.159515110506779,0.10199576206151,-1.56393861159233,0.117831985730791,0.187896769011728,TMCO3,55002
ENSG00000150433,1.08129414750092,0.0103799046117487,0.0814286056560228,0.127472459194454,0.898566469717391,NA,TMEM218,NA
ENSG00000150456,1.25108955579298,-0.284778420944297,0.0821723136073883,-3.46562495860761,0.000529000636771929,0.0014249763028872,N6AMT2,221143
ENSG00000150457,7.78348046423075,-0.183408437856842,0.12928110212006,-1.41867941136915,0.155992502314212,0.240190290260568,LATS2,26524
ENSG00000150459,22.5311300738896,-1.25323603030917,0.134428955006387,-9.32266437873913,1.13454782400223e-20,1.51825868275116e-19,SAP18,10284
ENSG00000150477,1.14819525643091,0.127114010784879,0.0812651048954501,1.5641893399192,0.117773109904852,0.187877262058116,KIAA1328,57536
ENSG00000150510,3.99430481962087,0.132139543791227,0.120782192924529,1.09403166635495,0.273941090170236,0.383847881912933,FAM124A,220108
ENSG00000150527,2.39997927644059,-0.619238130931162,0.0979549129486706,-6.32166485876671,2.58760112867515e-10,1.4591027549655e-09,CTAGE5,4253
ENSG00000150540,1.06129962193808,0.0160164255583511,0.0822123503150149,0.194817755446482,0.845535621776685,NA,HNMT,3176
ENSG00000150593,5.84668872415637,-0.44485804603481,0.120780327781952,-3.68319952598509,0.000230324737881355,0.000652119056363238,PDCD4,27250
ENSG00000150594,1.09266696024477,0.0710686123916962,0.081589829339667,0.871047445090614,0.383728247972798,NA,ADRA2A,150
ENSG00000150625,1.08133277762748,0.0194387336887844,0.0814844848595525,0.238557483946658,0.811448736196064,NA,GPM6A,2823
ENSG00000150630,2.13972405230397,-0.352597956337154,0.0990330551406257,-3.56040673325153,0.000370280812134641,0.00101831436819185,VEGFC,7424
ENSG00000150687,103.779674558205,-0.57677591387573,0.16717983966779,-3.45003270144213,0.000560518650871414,0.00150384266810173,PRSS23,11098
ENSG00000150712,2.06482934390967,0.0983005546150345,0.0877652617716878,1.12003943964473,0.262696955713752,0.371315433815495,MTMR12,54545
ENSG00000150753,31.2683857155829,-0.818330680634689,0.149159671715876,-5.48627300677809,4.10502320756891e-08,1.83654574010599e-07,CCT5,22948
ENSG00000150756,1.07093798275701,0.019146070761954,0.081868949715545,0.233862420716003,0.815091788187617,NA,FAM173B,134145
ENSG00000150760,3.17251514593155,-0.423238962057062,0.103476914923096,-4.09017762436782,4.31042953204282e-05,0.000135080991870346,DOCK1,1793
ENSG00000150764,2.18868378560259,-0.0761852059963856,0.100650189697454,-0.756930575346074,0.449091456313542,0.57088377425761,DIXDC1,85458
ENSG00000150768,1.15593687394526,-0.0747206514108279,0.0783405139670924,-0.953793224310667,0.340188319844728,0.45798079957706,DLAT,1737
ENSG00000150776,1.82814539416367,-0.221719310220843,0.0913622558285985,-2.42681518981758,0.0152320128702013,0.0312342853425271,C11orf57,55216
ENSG00000150779,2.84176068393346,-0.322358903247876,0.0969511747285858,-3.3249612926333,0.000884308112088098,0.00229855436146969,TIMM8B,26521
ENSG00000150787,2.17036551313686,-0.592529848473792,0.0869561875861697,-6.81411944246776,9.48428824937433e-12,6.12550182819024e-11,PTS,5805
ENSG00000150867,4.31713066173966,-0.318053574896512,0.117330056591535,-2.71075957973636,0.00671292809135678,0.0148624080351695,PIP4K2A,5305
ENSG00000150907,15.1016409202351,-0.715121640306628,0.141704551003392,-5.04656791361282,4.49817048218095e-07,1.80644373900547e-06,FOXO1,2308
ENSG00000150938,18.4918087954068,-0.358266964454302,0.132684314421028,-2.70014557498835,0.006930914147357,0.01530576874208,CRIM1,51232
ENSG00000150961,6.72475167143002,-1.15938827068896,0.119359411930236,-9.71342143815697,2.64312647712727e-22,4.06355475185826e-21,SEC24D,9871
ENSG00000150967,1.17453294251269,0.139712850682616,0.0804120669116104,1.73746125486601,0.0823057872287941,0.137127138132186,ABCB9,23457
