row,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol,entrez
ENSG00000140259,0.469545010839339,0.0889740942551328,5.27732273950349,1.31084902308696e-07,5.58346830982828e-07,MFAP1,4236
ENSG00000140262,0.909130995130415,0.0983365074752305,9.2451015240643,2.35017494039644e-20,3.09026267461922e-19,TCF12,6938
ENSG00000140263,-0.0801616448300758,0.0810901074255459,-0.988550235966544,0.322883244225134,0.439127581277332,SORD,6652
ENSG00000140264,0.338262460079535,0.134347481299008,2.5178176532144,0.0118084436938898,0.0249158780508056,SERF2,10169
ENSG00000140265,0.00974029880987849,0.0810463308353418,0.120181860295038,0.904339087003219,NA,ZSCAN29,146050
ENSG00000140280,0.185131053726951,0.0849445346760248,2.17943455023956,0.0292994018213512,0.05574775178857,LYSMD2,256586
ENSG00000140299,1.57195754271929,0.133071642194218,11.8128664890527,3.34943883254031e-32,1.05128880136148e-30,BNIP2,663
ENSG00000140307,0.391597702888218,0.112142320562398,3.491970746854,0.000479470755588848,0.00129850394678073,GTF2A2,2958
ENSG00000140319,0.679273406309834,0.147316669141579,4.61097450999938,4.00785685099103e-06,1.43456582308577e-05,SRP14,6727
ENSG00000140320,-0.107573331798934,0.0852778504409308,-1.26144516123148,0.207148505957581,0.304671682812976,BAHD1,22893
ENSG00000140326,0.0971213095780608,0.081592494000357,1.19032161926115,0.23392000668019,0.337072425557288,CDAN1,146059
ENSG00000140332,0.971759147594898,0.131628465364173,7.3825911812187,1.55238145365999e-13,1.20019049814634e-12,TLE3,7090
ENSG00000140350,0.195275788134792,0.0922079387823196,2.11777630769721,0.0341940167575265,0.0639431288297663,ANP32A,8125
ENSG00000140365,0.186918895444713,0.0829733085822235,2.25275933476225,0.0242743275012249,0.0472375505798507,COMMD4,54939
ENSG00000140367,1.29550943920146,0.118769452772556,10.907766340242,1.05824589142119e-27,2.39922014107574e-26,UBE2Q2,92912
ENSG00000140374,0.935914124066896,0.140843264185279,6.6450754992138,3.03061688379393e-11,1.86942186951332e-10,ETFA,2108
ENSG00000140382,0.0436618067893481,0.0770772289612317,0.566468299104384,0.571075477030042,0.685700993863245,HMG20A,10363
ENSG00000140386,0.367639183540804,0.083527073145553,4.40143739862836,1.07536095643087e-05,3.66046811197481e-05,SCAPER,49855
ENSG00000140391,0.750637628273987,0.145146509374257,5.17158581015879,2.32115635798167e-07,9.66202322764398e-07,TSPAN3,10099
ENSG00000140395,-0.0313496157442632,0.104380362826001,-0.300340168356399,0.763917696733608,0.846674664716627,WDR61,80349
ENSG00000140396,0.705919213541031,0.0839333066245496,8.41047781780776,4.08343788650647e-17,4.24284294243716e-16,NCOA2,10499
ENSG00000140398,0.0143410112066682,0.0796599096732959,0.180027962189313,0.857130616174162,0.912802182589986,NEIL1,79661
ENSG00000140400,0.881173788216193,0.0872102345513569,10.104018097753,5.30240608664749e-24,9.19286587532973e-23,MAN2C1,4123
ENSG00000140403,-0.458834238856709,0.0943273506648964,-4.86427569122285,1.14876701070026e-06,4.41682388872622e-06,DNAJA4,55466
ENSG00000140406,0.31440132544185,0.11526148486413,2.72772232469905,0.00637732661527363,0.0141769185218371,MESDC1,59274
ENSG00000140416,0.0768692144979895,0.0954070197189942,0.805697680573141,0.420417187220224,0.542072311985599,TPM1,7168
ENSG00000140443,0.356903172506084,0.124644586716326,2.86336680884783,0.00419164999795117,0.0096961939641886,IGF1R,3480
ENSG00000140450,-0.322236086981054,0.0877718624865925,-3.67129143500033,0.00024132796751624,0.000681834734502277,ARRDC4,91947
ENSG00000140455,0.762822503345443,0.122109580313649,6.24703238997354,4.1832433781009e-10,2.31775850440033e-09,USP3,9960
ENSG00000140459,-0.0180508693765539,0.0823483004789316,-0.219201480438228,0.826493102303697,NA,CYP11A1,1583
ENSG00000140463,0.119690387116346,0.0794764662481072,1.50598526540801,0.132070956222516,0.207432493009234,BBS4,585
ENSG00000140464,0.830341638341344,0.129913532628407,6.39149456982574,1.64272116932773e-10,9.47072643614329e-10,PML,5371
ENSG00000140465,-0.99171019165716,0.15439508076143,-6.42319811464423,1.33440637827465e-10,7.76358530335624e-10,CYP1A1,1543
ENSG00000140471,0.220680238280823,0.0770703664871071,2.86336043721474,0.00419173429898388,0.0096961939641886,LINS,55180
ENSG00000140474,0.690728977556882,0.0858439768911761,8.0463301278844,8.53136664215801e-16,7.94245258118932e-15,ULK3,25989
ENSG00000140479,-0.0165741511146976,0.0759453843347783,-0.21823776730968,0.827243860135968,0.892377683081864,PCSK6,5046
ENSG00000140497,1.17564211044242,0.092218699673718,12.7484134411133,3.18154367578648e-37,1.44532984128586e-35,SCAMP2,10066
ENSG00000140511,1.11524001229865,0.0993693870749897,11.2231749145945,3.13798417065471e-29,7.96626065508224e-28,HAPLN3,145864
ENSG00000140521,1.06194768783435,0.0991833426302863,10.7069156944311,9.44564572895327e-27,1.9747609513611e-25,POLG,5428
ENSG00000140525,-0.011441903225806,0.0819780200679233,-0.139572817400636,0.888997518929929,0.932440414785979,FANCI,55215
ENSG00000140526,1.30224246557613,0.110275499859606,11.8089917273923,3.50742053460377e-32,1.09802253212829e-30,ABHD2,11057
ENSG00000140543,-0.0111899905351869,0.082034068354596,-0.136406626656838,0.891499835330546,NA,DET1,55070
ENSG00000140545,0.107003985838587,0.0740869057835167,1.44430361488243,0.148653589396761,0.230210172276106,MFGE8,4240
ENSG00000140548,0.10353657508957,0.0829303384705775,1.24847645625253,0.211856625151747,0.310613377618746,ZNF710,374655
ENSG00000140553,0.748245119041156,0.102224566956438,7.31962131333863,2.48671687473131e-13,1.87926746180445e-12,UNC45A,55898
ENSG00000140563,-0.00505782439751736,0.0814877573298048,-0.062068518796595,0.950508267003992,NA,MCTP2,55784
ENSG00000140564,0.194953889191366,0.119171727709975,1.6359072150554,0.101859007735441,0.165527736615798,FURIN,5045
ENSG00000140575,1.1415637153453,0.139691022575717,8.17206212894991,3.03162331877646e-16,2.95436582129796e-15,IQGAP1,8826
ENSG00000140577,0.445617775463629,0.090246716784361,4.93777271175865,7.90198614998042e-07,3.09021361282729e-06,CRTC3,64784
ENSG00000140598,-0.351880438270942,0.0993071965009259,-3.54335285527531,0.000395073710877375,0.00108304689706039,EFTUD1,79631
ENSG00000140612,0.872373883300775,0.116497925826092,7.48832116206993,6.97601575025566e-14,5.55323941542091e-13,SEC11A,23478
ENSG00000140632,0.108587467553256,0.0939429552129382,1.15588728614215,0.24772726368167,0.353701844652314,GLYR1,84656
ENSG00000140650,-0.06413900641367,0.0989232157412887,-0.648371627762396,0.516744616445931,0.635880035145889,PMM2,5373
ENSG00000140682,2.26226137101245,0.100199165656359,22.5776467917013,7.18750626171023e-113,2.17134564166266e-109,TGFB1I1,7041
ENSG00000140688,0.258843587068619,0.0796256547992017,3.25075615040611,0.00115098532140194,0.00293738260270771,C16orf58,64755
ENSG00000140691,0.0039238535538638,0.0823458343134585,0.047650905313889,0.961994461503949,0.978184203367024,ARMC5,79798
ENSG00000140694,-0.0856220718715684,0.08115026380127,-1.05510528075731,0.291377177146565,0.403599473709204,PARN,5073
ENSG00000140718,0.798048024946715,0.0911238887299603,8.75783547069285,1.99035401873693e-18,2.27759829189555e-17,FTO,79068
ENSG00000140740,1.57129219074888,0.112194515463878,14.0050713196829,1.45133955658765e-44,1.20951635874519e-42,UQCRC2,7385
ENSG00000140743,0.174652965793184,0.0765151137749219,2.2825943421707,0.0224542745460988,0.0441414435684168,CDR2,1039
ENSG00000140743,0.174652965793184,0.0765151137749219,2.2825943421707,0.0224542745460988,0.0441414435684168,CDR2,101060399
ENSG00000140750,-0.220744317656892,0.121141006201978,-1.82220970898033,0.0684231719712899,0.116786280934457,ARHGAP17,55114
ENSG00000140829,0.41157954099287,0.0903145710965744,4.55717760706369,5.18455820743865e-06,1.83241302657761e-05,DHX38,9785
ENSG00000140830,0.0251179408251452,0.0834100123692367,0.30113819806133,0.763309114274071,0.846145063470129,TXNL4B,54957
ENSG00000140836,-0.199256897608883,0.0837775962783346,-2.37840313473414,0.0173878046425942,0.0351244117855414,ZFHX3,463
ENSG00000140848,0.368609320435766,0.0879375050963947,4.19171910815194,2.76848634836686e-05,8.91641498765063e-05,CPNE2,221184
ENSG00000140853,-0.503881717876416,0.110080216946654,-4.57740484033206,4.70779828402075e-06,1.67271492102637e-05,NLRC5,84166
ENSG00000140854,0.452572024693295,0.082088317039999,5.51323307642878,3.5230117858758e-08,1.58496181759207e-07,KATNB1,10300
ENSG00000140859,0.583266078026198,0.0995357289684366,5.85986644264348,4.63239586608924e-09,2.27922930154e-08,KIFC3,3801
ENSG00000140873,-0.0280966046494231,0.0823194136200506,-0.341312011515344,0.732868706368852,NA,ADAMTS18,170692
ENSG00000140876,-0.0139931922404134,0.0820797298677706,-0.17048292267721,0.864630363495439,NA,NUDT7,283927
ENSG00000140905,0.143943453063727,0.083090520743136,1.73236912918996,0.0832078608147149,0.138382024509361,GCSH,2653
ENSG00000140905,0.143943453063727,0.083090520743136,1.73236912918996,0.0832078608147149,0.138382024509361,GCSH,101060817
ENSG00000140931,0.280237168915349,0.110703900456454,2.53141188124244,0.0113604358526235,0.0240461563922056,CMTM3,123920
ENSG00000140937,-0.354091687928895,0.0859878860567011,-4.11792525862775,3.82298633419819e-05,0.000120587227518796,CDH11,1009
ENSG00000140939,0.386389883455513,0.0819484086680588,4.71503827512537,2.41665316623243e-06,8.90982250747491e-06,NOL3,8996
ENSG00000140941,0.138271594322958,0.14979042897915,0.923100329342169,0.355954923025801,0.474755037689617,MAP1LC3B,81631
ENSG00000140943,0.0644310200240647,0.100886059903007,0.638651366561536,0.523049757291915,0.641352944405429,MBTPS1,8720
ENSG00000140945,0.844747112387158,0.145108523683057,5.82148512676095,5.83269968391903e-09,2.83745342111423e-08,CDH13,1012
ENSG00000140948,0.42358834621584,0.0879767707607281,4.81477488379155,1.47365922143513e-06,5.57361440745607e-06,ZCCHC14,23174
ENSG00000140950,0.0513021480347833,0.0786220105110008,0.652516358985823,0.514068123104479,0.633166771949295,TLDC1,57707
ENSG00000140961,-0.272647658842542,0.0853274263596944,-3.1953109389847,0.00139680264807505,0.00351571822523201,OSGIN1,29948
ENSG00000140968,-0.082164616704572,0.0828666280917809,-0.991528418576035,0.321427622725195,0.43764860766324,IRF8,3394
ENSG00000140983,0.291208559619261,0.0965620836952354,3.01576507543436,0.00256331775915655,0.00617034498040793,RHOT2,89941
ENSG00000140987,0.0384804301577294,0.0801189158983387,0.480291448358544,0.631020168786873,0.740027923099823,ZSCAN32,54925
ENSG00000140988,0.487053361290991,0.12994283047552,3.74821265250758,0.000178099225220393,0.000512051162874906,RPS2,6187
ENSG00000140990,0.697281641434049,0.107008477717759,6.51613457461914,7.21422575005999e-11,4.27756152913272e-10,NDUFB10,4716
ENSG00000140992,0.291773656336458,0.084601298453759,3.44880825317278,0.000563066384377284,0.00150933766388977,PDPK1,5170
ENSG00000140993,-0.0139961264693527,0.0820804182222952,-0.170517241170087,0.864603376425283,NA,TIGD7,91151
ENSG00000140995,0.647270349622861,0.111852410672377,5.78682520771733,7.17291476784987e-09,3.46294454872944e-08,DEF8,54849
ENSG00000141002,0.0124991256387346,0.111219343467024,0.112382659788318,0.910520003707227,0.945738673267847,TCF25,22980
ENSG00000141012,-0.0362281085832987,0.0799785385129562,-0.452972875685018,0.650568273260152,0.757366764361818,GALNS,2588
ENSG00000141013,0.101604184632732,0.0802308843542972,1.26639741603808,0.205370835571348,0.302425198274942,GAS8,2622
ENSG00000141026,-0.00374383709071731,0.0796767009234604,-0.0469878527515056,0.962522908935933,0.978474537863364,MED9,55090
ENSG00000141027,0.298272088035096,0.140976545970746,2.1157568160096,0.0343654956218781,0.0642339751113341,NCOR1,9611
ENSG00000141030,-0.142478111902407,0.117378685525609,-1.2138329140798,0.2248115348142,0.326048364877328,COPS3,8533
ENSG00000141034,0.499357825124029,0.0816508115985455,6.11577295249965,9.60900556999068e-10,5.09948279788175e-09,GID4,79018
ENSG00000141040,-3.39289365413019e-05,0.0818469728310365,-0.000414541129228374,0.999669244042644,NA,ZNF287,57336
ENSG00000141068,0.0244564677230781,0.0801864526431639,0.304995007472289,0.760369954745523,0.843893325968489,KSR1,8844
ENSG00000141076,0.338295930986274,0.103667109169386,3.26329087110474,0.00110126428052257,0.00282061839038465,CIRH1A,84916
ENSG00000141084,-0.237204252367926,0.084311105581273,-2.81344018362171,0.00490145043038588,0.0111989527015853,RANBP10,57610
ENSG00000141098,1.17315928092357,0.107831570486312,10.879552951262,1.44268758409759e-27,3.24041575580581e-26,GFOD2,81577
ENSG00000141101,0.0366619703436933,0.123841577305213,0.296039271636039,0.76720009039538,0.848590780905949,NOB1,28987
ENSG00000141127,0.02262059236182,0.078731929951621,0.287311544067571,0.773873784238797,0.853939440118858,PRPSAP2,5636
ENSG00000141179,0.547897419198987,0.0904234915429128,6.05923759246753,1.36768247944898e-09,7.12373925933687e-09,PCTP,58488
ENSG00000141198,-0.0103945603422881,0.0821195330834067,-0.126578415049323,0.899274081799594,NA,TOM1L1,10040
ENSG00000141219,0.0428677211027009,0.0792055283694098,0.541221326152493,0.588355039839103,0.701636465155011,C17orf80,55028
ENSG00000141232,0.046187636933756,0.109555899501438,0.421589682928485,0.673324538110917,0.7751956667809,TOB1,10140
ENSG00000141252,0.179513109375111,0.0769771986828377,2.33202964574929,0.019699131634986,0.0392877218480229,VPS53,55275
ENSG00000141258,0.68032755919575,0.0871613238993972,7.80538349762784,5.9320880867867e-15,5.17569331702025e-14,SGSM2,9905
ENSG00000141279,-0.581116626287192,0.128171249253457,-4.53390779657644,5.7902312881426e-06,2.03635491518961e-05,NPEPPS,9520
ENSG00000141295,0.0163967816333155,0.0804603109768029,0.203787201842195,0.83851979443008,0.900320734978551,SCRN2,90507
ENSG00000141298,0.380001584764234,0.10606407737495,3.58275482301966,0.000339989686873785,0.000941222308403852,SSH2,85464
ENSG00000141337,-0.203124000790957,0.084148928470306,-2.41386318855664,0.0157843879460316,0.0322465839289681,ARSG,22901
ENSG00000141349,-0.24456282917428,0.0878259124331717,-2.78463180624935,0.00535885360461968,0.0121266642243866,G6PC3,92579
ENSG00000141367,0.9890063986185,0.138804699842967,7.12516506816688,1.03956026428397e-12,7.35913663363060e-12,CLTC,1213
ENSG00000141376,-0.0980982250108262,0.0808035603682291,-1.21403344807808,0.224734951780204,0.326014064503239,BCAS3,54828
ENSG00000141378,1.07103334178105,0.108576168462413,9.86435013270731,5.94179564411366e-23,9.5352800217091e-22,PTRH2,51651
ENSG00000141380,1.04102171408199,0.0966976029274893,10.7657447813119,4.99559788441857e-27,1.06883530946067e-25,SS18,6760
ENSG00000141384,-0.0907095337461702,0.0781121888866006,-1.16127246002359,0.245531115498887,0.350957889719488,TAF4B,6875
ENSG00000141385,1.42502570674126,0.0963736186717519,14.7864708867568,1.79101473178769e-49,2.25443979363775e-47,AFG3L2,10939
ENSG00000141401,-0.00442621168999815,0.0817201086263546,-0.0541630666478422,0.956805246014873,NA,IMPA2,3613
ENSG00000141404,-0.0121083086350756,0.0807439034321999,-0.149959416381731,0.880796634154125,0.927633367621463,GNAL,2774
ENSG00000141424,0.160315607025815,0.0863220779289885,1.85717965637593,0.0632855983072435,0.109217819186622,SLC39A6,25800
ENSG00000141425,0.670441012455998,0.0944229189143006,7.10040549651402,1.24391370452684e-12,8.71388591623321e-12,RPRD1A,55197
ENSG00000141428,0.0364943097632173,0.0770494044930402,0.47364817422455,0.63575081617095,0.744347724310606,C18orf21,83608
ENSG00000141429,-0.0581445810235229,0.115911262538093,-0.501630124203111,0.615927725184945,0.72670090130198,GALNT1,2589
ENSG00000141431,-0.10341282680041,0.0821060481773321,-1.25950315593146,0.207848651034041,0.305589864837007,ASXL3,80816
ENSG00000141434,-0.0180504400316376,0.0823482859870957,-0.219196305245093,0.826497133492131,NA,MEP1B,4225
ENSG00000141441,-0.252011373241492,0.0835241716003226,-3.01722685077811,0.00255098828849159,0.00614311328779043,GAREM,64762
ENSG00000141446,0.0184391357494658,0.076215078671216,0.241935533898881,0.808830115800272,0.87894812224195,ESCO1,114799
ENSG00000141447,0.190134811716235,0.089448138652668,2.12564302153384,0.0335329945576768,0.0628979377607932,OSBPL1A,114876
ENSG00000141448,-0.0312121396257811,0.0810682859015746,-0.385010479482394,0.700229651408248,0.797194323894109,GATA6,2627
ENSG00000141452,-0.0323006069034043,0.103590546570787,-0.311810372400459,0.75518464075164,0.839835376296965,C18orf8,29919
ENSG00000141456,0.12824861856446,0.0810437262834126,1.58246201705941,0.113544136716628,0.181995934219888,PELP1,27043
ENSG00000141458,0.679823117063324,0.105563912174038,6.43991969473936,1.19536731405208e-10,6.98830122061216e-10,NPC1,4864
ENSG00000141499,0.031573161576803,0.0798387468008398,0.39546163788822,0.692502227693469,0.790228041122327,WRAP53,55135
ENSG00000141503,-0.141524143715057,0.0867307870535691,-1.63176362769134,0.102729290307375,0.166717800708343,MINK1,50488
ENSG00000141504,0.00973077432200382,0.0925356519969734,0.105157029879922,0.916251206801979,0.949406584033194,SAT2,112483
ENSG00000141505,0.345954210870686,0.0805954076666366,4.29248043885629,1.76688120714225e-05,5.84958698824849e-05,ASGR1,432
ENSG00000141506,0.002375200125285,0.0812666828422202,0.0292272311630643,0.976683363179719,NA,PIK3R5,23533
ENSG00000141510,0.262236158488779,0.0807749570967789,3.24650322221263,0.00116832125509332,0.00297733148203146,TP53,7157
ENSG00000141519,-0.0168023202982761,0.0821279508194521,-0.204587112312273,0.837894725311562,NA,CCDC40,55036
ENSG00000141522,0.176844013889386,0.102122636122899,1.73168281395091,0.0833300522257114,0.138566169133824,ARHGDIA,396
ENSG00000141524,-0.334706659699909,0.0869062673927549,-3.85135237930852,0.000117467330761116,0.000346720865881125,TMC6,11322
ENSG00000141526,0.873288927642666,0.079697616257233,10.9575288277635,6.1146253147212e-28,1.4127941166939e-26,SLC16A3,9123
ENSG00000141542,0.0167456418498595,0.0812715499140037,0.206045557979129,0.836755324613637,NA,RAB40B,10966
ENSG00000141543,1.20600683604063,0.130248605633355,9.25926868987371,2.05837153226317e-20,2.71543248863189e-19,EIF4A3,9775
ENSG00000141551,0.899320137452613,0.131333848905589,6.84758837837076,7.51052943032122e-12,4.8899373726294e-11,CSNK1D,1453
ENSG00000141552,0.855317177261219,0.126449288062605,6.76411224108871,1.34129073768919e-11,8.55763319653441e-11,ANAPC11,51529
ENSG00000141556,-0.187633352044636,0.0899831901476139,-2.08520448915882,0.0370507425896899,0.0686583612105217,TBCD,6904
ENSG00000141560,0.0188027442233059,0.0808473578078687,0.232570918000686,0.816094612177792,NA,FN3KRP,79672
ENSG00000141562,0.194000392511151,0.11087804818635,1.74967358899661,0.080174653548713,0.134010122033567,NARF,26502
ENSG00000141564,0.335663478570572,0.0799691233616325,4.19741350736897,2.69980714918065e-05,8.71612866435986e-05,RPTOR,57521
ENSG00000141568,1.51022122175039,0.0985343081227271,15.3268567113636,5.05880908328421e-53,8.15075319498753e-51,FOXK2,3607
ENSG00000141569,-0.0324897855183396,0.0816783095459336,-0.397777398907458,0.690794278573975,0.788770486845688,TRIM65,201292
ENSG00000141570,0.0175939181307921,0.0813612320532109,0.216244489995991,0.828797175841492,NA,CBX8,57332
ENSG00000141574,0.012573744165168,0.0776517383254636,0.161924825333174,0.871365053010836,0.921685738533462,SECTM1,6398
ENSG00000141576,-0.146230941580123,0.0822267755940124,-1.77838593966186,0.0753404903363239,0.127010949389528,RNF157,114804
ENSG00000141577,0.0506942048627641,0.0806231649874091,0.628779642559071,0.529493329366831,0.647087114893688,CEP131,22994
ENSG00000141580,1.03414402847384,0.0989086600427718,10.455545834173,1.38200704855536e-25,2.68602922554102e-24,WDR45B,56270
ENSG00000141582,0.674960213394972,0.0852372771256064,7.91860364568362,2.40192678037186e-15,2.15477974862759e-14,CBX4,8535
ENSG00000141622,-0.0115372742485383,0.0809712818341573,-0.1424860022862,0.886696135119669,0.931403100675837,RNF165,494470
ENSG00000141627,-0.341033229370705,0.0950193599200534,-3.58909205090037,0.00033183166475316,0.000919480357000042,DYM,54808
ENSG00000141644,0.313024841025049,0.0890824928461173,3.51387608298943,0.000441618775693671,0.00120246085747686,MBD1,4152
ENSG00000141646,1.13921629813592,0.0968032920313015,11.7683631850821,5.68161862801582e-32,1.7337545328521e-30,SMAD4,4089
ENSG00000141655,-0.00603348026960036,0.0815508147004143,-0.0739843040411675,0.94102287459005,NA,TNFRSF11A,8792
ENSG00000141664,0.147356584164986,0.0983066318876157,1.49894855856159,0.133886977712811,0.209967515350631,ZCCHC2,54877
ENSG00000141682,-0.172451870646906,0.150817754600695,-1.14344541929754,0.252853703907131,0.359637965867911,PMAIP1,5366
ENSG00000141696,0.385847585883228,0.0807158728791964,4.78031856832804,1.75017642171333e-06,6.54974663362771e-06,P3H4,10609
ENSG00000141698,0.307139596587192,0.0899708838207685,3.4137665825207,0.000640714425411058,0.00170312211101347,NT5C3B,115024
ENSG00000141699,0.38215090289805,0.0764208040396888,5.0006134808472,5.71481790818765e-07,2.26791000336747e-06,FAM134C,162427
ENSG00000141736,0.282616518020608,0.0808199927038718,3.49686393880445,0.000470761871458932,0.00127835650667634,ERBB2,2064
ENSG00000141738,0.417075643122946,0.0835948530718097,4.98925026837083,6.0614077573459e-07,2.40229751852305e-06,GRB7,2886
ENSG00000141741,0.744142556362898,0.11468738410221,6.4884430156652,8.67279467623375e-11,5.12479466345275e-10,MIEN1,84299
ENSG00000141744,0.0790060152732946,0.0808671051903241,0.97698582244722,0.328576171298687,0.445174846280226,PNMT,5409
ENSG00000141753,1.03808695729016,0.122469854090723,8.4762651592707,2.32538431831525e-17,2.4627470729642e-16,IGFBP4,3487
ENSG00000141756,0.436532907448065,0.0799005262607904,5.46345472147765,4.66956415499493e-08,2.07528551853471e-07,FKBP10,60681
ENSG00000141759,0.0813284203164531,0.109504844245321,0.742692443215163,0.457667905898175,0.578969209763983,TXNL4A,10907
ENSG00000141837,0.0121040304656665,0.0803471413819476,0.15064668459239,0.88025443262939,0.927406098188084,CACNA1A,773
ENSG00000141837,0.0121040304656665,0.0803471413819476,0.15064668459239,0.88025443262939,0.927406098188084,CACNA1A,100507353
ENSG00000141858,0.0949358367720992,0.0896985130715198,1.05838807714018,0.289878552863037,0.401892202018923,SAMD1,NA
ENSG00000141867,0.544542956648337,0.109246359197529,4.98454100116735,6.21090749398464e-07,2.45510651479589e-06,BRD4,23476
ENSG00000141873,0.0445513605709163,0.078561636369878,0.567087991410501,0.570654401182487,0.685329734037883,SLC39A3,29985
ENSG00000141905,0.686500451818507,0.114988007240741,5.97019174687704,2.36974913081013e-09,1.20370107174063e-08,NFIC,4782
ENSG00000141933,0.374616381494437,0.0752792537454422,4.97635620513996,6.47923677566573e-07,2.5536561381978e-06,TPGS1,91978
ENSG00000141934,-0.21519381410324,0.0814829210144292,-2.64096833329199,0.00826694459012322,0.0179801581042205,PPAP2C,8612
ENSG00000141956,0.00253645625577885,0.0811167424276098,0.031269207562698,0.975054847199404,NA,PRDM15,63977
ENSG00000141959,0.183474530034902,0.0933590400993343,1.96525724600086,0.0493844712643399,0.0880959478533043,PFKL,5211
ENSG00000141965,0.0325119561512485,0.076645792060005,0.424184489160152,0.671431271851329,0.773900752484877,FEM1A,55527
ENSG00000141971,-0.212566986088597,0.0822248730491501,-2.58519080913064,0.00973251201608062,0.0208931737790581,MVB12A,93343
ENSG00000141979,-0.0198576726667162,0.0823289612607111,-0.241199115871666,0.809400796106646,NA,CTD-3222D19.2,NA
ENSG00000141985,1.15185897134769,0.0970217917422296,11.8721675889885,1.65132837372445e-32,5.23744148768669e-31,SH3GL1,6455
ENSG00000141994,0.0560171696076022,0.0776223302665376,0.721663075757347,0.470501648901423,0.59106150074922,DUS3L,56931
ENSG00000142002,0.819116235763406,0.100887171954814,8.11913169823294,4.69530787747349e-16,4.48877376514159e-15,DPP9,91039
ENSG00000142039,-0.224757845677308,0.0835053709493739,-2.69153759958231,0.00711234806385986,0.015657790855107,CCDC97,90324
ENSG00000142046,0.0233969562303682,0.0789104953513246,0.296499928510149,0.766848321553947,0.848433905663605,TMEM91,641649
ENSG00000142082,-0.0109864501005637,0.0818808824991968,-0.134176009896711,0.893263395685633,NA,SIRT3,23410
ENSG00000142089,0.91257742884856,0.139060899193946,6.56243008738067,5.29378629499413e-11,3.19212143656233e-10,IFITM3,10410
ENSG00000142102,0.0231384035689939,0.0793590050585622,0.291566200356458,0.770618321244463,0.851435658216887,ATHL1,80162
ENSG00000142156,0.0246006293434625,0.0811430303301759,0.303176122993694,0.761755644309808,0.844810499801736,COL6A1,1291
ENSG00000142166,1.87474229853286,0.12931067622397,14.4979699532755,1.24786080029382e-47,1.29992671644401e-45,IFNAR1,3454
ENSG00000142168,0.00624606939915204,0.13722476983669,0.0455170695974598,0.963695169427763,0.97914446624217,SOD1,6647
ENSG00000142173,0.211804474393592,0.071461743718353,2.96388617703427,0.00303780628411196,0.00721620820468036,COL6A2,1292
ENSG00000142178,0.342540390749446,0.0781552994111852,4.38281720280152,1.17154408889887e-05,3.96552906729804e-05,SIK1,150094
ENSG00000142186,0.964785488598285,0.103921584433766,9.28378347823578,1.63564917495823e-20,2.17199831101047e-19,SCYL1,57410
ENSG00000142188,0.873915947302691,0.100175767245033,8.72382584467826,2.68956652293366e-18,3.05171097306388e-17,TMEM50B,757
ENSG00000142192,0.502369400059784,0.119188883873614,4.21490145500893,2.49887277471244e-05,8.1107651382286e-05,APP,351
ENSG00000142197,0.0648036589227643,0.0803985039401831,0.806030656627374,0.420225172757706,0.541942474664261,DOPEY2,9980
ENSG00000142207,-0.055686879191809,0.0791272742554749,-0.703763395311901,0.481580133036733,0.601863101418542,URB1,9875
ENSG00000142208,0.202844906583133,0.100507634500777,2.01820396620284,0.0435700232595695,0.0791068578967422,AKT1,207
ENSG00000142227,0.289231905035907,0.100250247863345,2.88509915137737,0.00391290404898207,0.0090982360069077,EMP3,2014
ENSG00000142230,0.999369148695269,0.134688663980627,7.41984602979664,1.17256566243699e-13,9.17998486368518e-13,SAE1,10055
ENSG00000142252,0.0387098718488205,0.0781567253047758,0.495285232305596,0.620398793701562,0.730832882170973,GEMIN7,79760
ENSG00000142279,0.332859155040017,0.0777203560438086,4.28277959576503,1.84572980179676e-05,6.09559959686037e-05,WTIP,126374
ENSG00000142303,-0.114296523630995,0.0816042635839242,-1.40061950946287,0.161327883742401,0.247093942315946,ADAMTS10,81794
ENSG00000142327,0.107147631411254,0.0767234921932521,1.39654268006166,0.162551137531658,0.248767470356201,RNPEPL1,NA
ENSG00000142330,0.0269555660532092,0.0785337987247589,0.34323522471747,0.731421506989167,0.82097441574816,CAPN10,11132
ENSG00000142396,1.41358038222554,0.11471678045802,12.3223505452442,6.86633093551175e-35,2.65938278925397e-33,ERVK3-1,NA
ENSG00000142408,-0.0652288662390457,0.0809670149636016,-0.80562271275987,0.420460425375788,0.542072311985599,CACNG8,59283
ENSG00000142409,0.245752294314709,0.0690746371250145,3.55777901330028,0.000374003748767217,0.00102831883961389,ZNF787,126208
ENSG00000142444,0.0428947607256488,0.0769889946200612,0.557154447039261,0.577421910048032,0.691815947248105,C19orf52,90580
ENSG00000142453,-0.0288724119353119,0.076148595518025,-0.379158824124046,0.704569926263382,0.800796061008822,CARM1,10498
ENSG00000142459,-0.245597409460714,0.0838868810625587,-2.92772131172167,0.00341455954514149,0.00803848383859142,EVI5L,115704
ENSG00000142507,1.12545636442275,0.141554219912941,7.95070867625795,1.85447576787796e-15,1.67861312202527e-14,PSMB6,5694
ENSG00000142528,0.124085407587121,0.0794663564914939,1.56148353926864,0.118409704710649,0.188643753688,ZNF473,25888
ENSG00000142534,0.164795553212189,0.136035331642317,1.21141729301247,0.225735515015852,0.327112119373012,RPS11,6205
